en,fr,it,de,es,ko,kana
Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.,Son corps est fait de plasma. Il cause de gros dégâts en infiltrant des appareils électroniques.,Il suo corpo è composto di plasma. È solito infiltrarsi negli strumenti elettronici per provocare caos.,Sein Körper besteht aus Plasma. Mit ihm kann es in elektrische Geräte eindringen und für Chaos sorgen.,Su cuerpo está hecho de plasma. Puede infiltrarse en dispositivos electrónicos e inutilizarlos.,플라스마로 된 몸을 가지고 있다. 전자 제품에 숨어들어 나쁜 짓을 하는 것으로 알려졌다.,プラズマで　できた　からだを　もつ。 でんかせいひんに　もぐりこみ わるさを　することで　しられている。
"Runhark is known for rolling down from mountains. To prevent them from rolling into the homes of people downhill, grooves have been dug into the sides of mountains to serve as guideways for diverting this Pokémon’s course.","Golem protecteur scellant des centaines d'esprits menaçant en lui, il aime se détendre en jardinant et en dévalant les montagnes.","Runhark è noto per rotolare in discesa lungo il pendio dei monti. Per evitare che finisca dentro le case a valle, sono stati creati dei canaloni sui pendii dei monti per guidarne il percorso prolemie la discesa.","Geowaz ist dafür bekannt, dass es Berghänge herunterrollt. Damit es nicht in die Häuser der Menschen hineinrollt, wurden Gräben so an den Bergen angelegt, dass der Weg dieses Pokémon umgeleitet wird.",Runhark es conocido por su afición a bajar de las montañas rodando. La gente que vive en la falda de las mismas ha cavado surcos para conducirlo en su descenso por las laderas y evitar que se cuele en sus casas.,산의 경사면에 파놓은 홈은 굴러 내려오는 딱구리가 민가에 부딪히지 않게 하기 위한 코스로 되어 있다.,やまの　しゃめんに　ほってある　みぞは　ころがり おちてきた　ゴローニャが　みんかに　ぶつからない ように　するための　とおりみちに　なっているぞ。
Sableye digs the ground with sharpened claws to find rocks that it eats. Substances in the eaten rocks crystallize and rise up to the Pokémon’s body surface.,Ténéfix creuse le sol avec ses griffes acérées pour trouver des rochers à manger. Les substances des rochers avalés se cristallisent et remontent sur la peau de ce Pokémon.,Sableye scava il terreno con i suoi artigli affilati per trovare le pietre di cui si nutre. Le sostanze ingerite si cristallizzano ed emergono a livello epidermico.,"Zobiris durchwühlt mit seinen scharfen Krallen den Erdboden auf der Suche nach Steinen, von denen es sich ernährt. Die Substanzen in den Steinen nehmen schließlich eine feste Form an und gelangen auf seine Körperoberfläche.",Sableye cava en el suelo para buscar con las afiladas garras que tiene rocas para comer. Las sustancias que hay en las rocas que ingiere se solidifican y se le quedan en la piel.,날카로운 발톱으로 땅을 파고 돌을 먹는다. 돌에 포함된 성분은 결정이 되어 몸의 표면에 나타난다.,するどい　ツメで　つちを　ほり　いしを　たべる。 いしに　ふくまれた　せいぶんは　けっしょうとなり からだの　ひょうめんに　うかびあがってくる。
"By evolving into Salamence, this Pokémon finally realizes its long-held dream of growing wings. To express its joy, it flies and wheels all over the sky while spouting flames from its mouth.","En évoluant en Drattak, ce Pokémon réalise un rêve d’enfance, celui d’avoir des ailes. Pour exprimer sa joie, il vole et plane dans les cieux en crachant des flammes.","Evolvendosi in Salamence, questo Pokémon realizza finalmente il suo antico sogno di volare. Per esprimere la sua gioia, volteggia e turbina nel cielo sputando fiamme dalla bocca.","Indem es sich zu Brutalanda entwickelt, setzt dieses Pokémon seinen lang gehegten Traum von Flügeln um. Um seine Freude zu zeigen, fliegt es durch die Luft und dreht sich. Dabei spuckt es Flammen aus seinem Mund.","Al evolucionar Shelgon y convertirse por fin en Salamence, ve cumplido el sueño de su vida de tener alas. Para expresar su alegría, Salamence vuela y revolotea por el cielo al tiempo que lanza llamas por la boca.",꿈에 그리던 날개가 드디어 생겨났다. 기쁜 마음을 표현하기 위해 넓은 하늘을 날아다니며 불꽃을 내뿜으며 기뻐한다.,ゆめにまで　みた　つばさが　やっと　はえてきた。 うれしい　きもちを　あらわすため　おおぞらを とびまわり　ほのおを　はいて　よろこんでいる。
One swing of the sword incorporated in its armor can fell an opponent. A simple glare from one of them quiets everybody.,"Il peut terrasser ses ennemis d’un coup de la lame enchâssée dans son armure, et les faire taire d’un seul regard.",Atterra l’avversario con un solo colpo della spada inserita nell’armatura. Una sua occhiata ammutolisce il nemico.,Besiegt Gegner durch einen einzigen Hieb mit der Klinge an seinem Panzer. Ein böser Blick und seine Feinde verstummen.,Derriba a su rival con un solo tajo del sable que lleva en su coraza. Acalla al enemigo con una simple mirada.,갑옷에 내장된 검으로 한칼에 상대를 제압한다. 눈빛만으로 상대를 침묵시킨다.,よろいに　しこまれた　つるぎの ひとふりで　あいてを　たおす。 ひとにらみで　てきを　だまらせる。
"They migrate according to the seasons, so some people call Sawsbuck the harbingers of spring.",Il change d’habitat selon les saisons. Certains disent même qu’il est celui qui apporte le printemps.,Si spostano da un luogo all’altro al mutare delle stagioni. Per questo alcuni dicono che portano con sé la primavera.,"Mancherorts sagt man, sie brächten den Frühling, da sie je nach Jahreszeit ihr Revier wechseln.","Migra con el cambio de estación, por lo que hay quien considera a Sawsbuck el heraldo de la primavera.",계절의 변화와 함께 거처를 바꾸기에 바라철록이 봄을 나른다고 말하는 사람도 있다.,きせつの　うつりかわりと　ともに すみかを　かえるので　メブキジカが はるをはこぶと　いう　ひともいる。
"They migrate according to the seasons, so some people call Sawsbuck the harbingers of spring.",Il change d’habitat selon les saisons. Certains disent même qu’il est celui qui apporte le printemps.,Si spostano da un luogo all’altro al mutare delle stagioni. Per questo alcuni dicono che portano con sé la primavera.,"Mancherorts sagt man, sie brächten den Frühling, da sie je nach Jahreszeit ihr Revier wechseln.","Migra con el cambio de estación, por lo que hay quien considera a Sawsbuck el heraldo de la primavera.",계절의 변화와 함께 거처를 바꾸기에 바라철록이 봄을 나른다고 말하는 사람도 있다.,きせつの　うつりかわりと　ともに すみかを　かえるので　メブキジカが はるをはこぶと　いう　ひともいる。
"They migrate according to the seasons, so some people call Sawsbuck the harbingers of spring.",Il change d’habitat selon les saisons. Certains disent même qu’il est celui qui apporte le printemps.,Si spostano da un luogo all’altro al mutare delle stagioni. Per questo alcuni dicono che portano con sé la primavera.,"Mancherorts sagt man, sie brächten den Frühling, da sie je nach Jahreszeit ihr Revier wechseln.","Migra con el cambio de estación, por lo que hay quien considera a Sawsbuck el heraldo de la primavera.",계절의 변화와 함께 거처를 바꾸기에 바라철록이 봄을 나른다고 말하는 사람도 있다.,きせつの　うつりかわりと　ともに すみかを　かえるので　メブキジカが はるをはこぶと　いう　ひともいる。
"The powder that covers its body regulates its temperature, so it can live in any region or climate.",La poudre qui recouvre son corps l’aide à réguler sa température. Il peut s’adapter à tous les climats.,La sua temperatura corporea è regolata dalle scaglie che ne ricoprono il corpo. Grazie ad esse può adattarsi e sopravvivere in qualsiasi condizione climatica.,"Es reguliert seine Körpertemperatur mit dem Puder, das seinen Körper bedeckt, und kommt deswegen in jedem Klima und jeder Region zurecht.","Gracias al polvo de escamas que lo recubre y regula su temperatura, puede vivir en cualquier región, sin importar las características del terreno o el clima.",몸을 덮은 가루가 체온을 조절하고 있어 어떤 기후나 풍토의 지역에서도 살 수 있다.,からだを　おおう　こなが　たいおんを ちょうせつするので　どんな　きこうや ふうどの　ちいきでも　くらせる。
"The powder that covers its body regulates its temperature, so it can live in any region or climate.",La poudre qui recouvre son corps l’aide à réguler sa température. Il peut s’adapter à tous les climats.,La sua temperatura corporea è regolata dalle scaglie che ne ricoprono il corpo. Grazie ad esse può adattarsi e sopravvivere in qualsiasi condizione climatica.,"Es reguliert seine Körpertemperatur mit dem Puder, das seinen Körper bedeckt, und kommt deswegen in jedem Klima und jeder Region zurecht.","Gracias al polvo de escamas que lo recubre y regula su temperatura, puede vivir en cualquier región, sin importar las características del terreno o el clima.",몸을 덮은 가루가 체온을 조절하고 있어 어떤 기후나 풍토의 지역에서도 살 수 있다.,からだを　おおう　こなが　たいおんを ちょうせつするので　どんな　きこうや ふうどの　ちいきでも　くらせる。
Sceptile has seeds growing on its back. They are said to be bursting with nutrients that revitalize trees. This Pokémon raises the trees in a forest with loving care.,Jungko a des graines qui lui poussent sur le dos. On dit qu’elles regorgent de nutriments qui revitalisent les arbres. Ce Pokémon s’occupe des forêts avec amour.,Sulla schiena di Sceptile crescono alcuni semi che si dice siano ricchi di nutrienti per gli alberi. Questo Pokémon coltiva amorevolmente le sue piante nella foresta.,"Auf Gewaldros Rücken wachsen Samen. Darin sind Nährstoffe, die Bäume beleben können. Dieses Pokémon achtet mit viel Fürsorge darauf, dass die Bäume seines Waldes prächtig gedeihen.","A Sceptile le crecen en la espalda unas semillas llenas de nutrientes que sirven para revitalizar los árboles. De hecho, se dedica a cuidarlos con mimo para que crezcan bien.",등의 씨앗에는 나무를 건강하게 만드는 영양이 많이 채워져 있다고 전해진다. 숲의 나무를 소중히 키우고 있는 포켓몬이다.,せなかの　タネには　じゅもくを　げんきにする えいようが　たくさん　つまっていると　いわれる。 もりの　きを　だいじに　そだてている　ポケモン。
